Route,Year,Month,Revenue_Passengers,Aircraft_Trips,Rev Pax,Distance,RPKs,ASKs,Seats,
QNA-SYD,2020,12,"52,850",508,67.8,612,"32,344,200","47,695,608","77,934",
QNA-SYD,2021,1,"54,235",468,72.6,612,"33,191,820","45,696,816","74,668",
QNA-SYD,2021,2,"40,967",383,75.5,612,"25,071,804","33,198,552","54,246",
QNA-SYD,2021,3,"44,881",481,71.1,612,"27,467,172","38,648,412","63,151",
QNA-SYD,2021,4,"46,051",525,64.1,612,"28,183,212","43,945,272","71,806",
QNA-SYD,2021,5,"43,069",474,68.1,612,"26,358,228","38,729,808","63,284",
QNA-SYD,2021,6,"36,407",412,67.2,612,"22,281,084","33,153,264","54,172",
QNA-SYD,2021,7,"3,166",120,24.2,612,"1,937,592","8,009,856","13,088",
QNA-SYD,2021,8,"1,561",70,19.2,612,"955,332","4,969,440","8,120",
QNA-SYD,2021,9,"2,269",66,29.7,612,"1,388,628","4,683,024","7,652",
QNA-SYD,2021,10,"6,184",101,59.3,612,"3,784,608","6,380,712","10,426",
QNA-SYD,2021,11,"58,205",588,68.4,612,"35,621,460","52,051,824","85,052",
QNA-SYD,2021,12,"71,731",645,77.2,612,"43,899,372","56,880,504","92,942",
QNA-SYD,2022,1,"48,063",517,61.8,612,"29,414,556","47,625,228","77,819",
QNA-SYD,2022,2,"31,868",333,80.1,612,"19,503,216","24,351,480","39,790",
QNA-SYD,2022,3,"33,229",383,66.6,612,"20,336,148","30,526,560","49,880",
QNA-SYD,2022,4,"44,978",525,66.2,612,"27,526,536","41,581,728","67,944",
QNA-SYD,2022,5,"44,735",567,59.8,612,"27,377,820","45,765,360","74,780",
QNA-SYD,2022,6,"40,696",493,65.6,612,"24,905,952","37,968,480","62,040",
QNA-SYD,2022,7,"40,853",396,79.8,612,"25,002,036","31,322,772","51,181",
QNA-SYD,2022,8,"37,808",396,72.1,612,"23,138,496","32,107,968","52,464",
QNA-SYD,2022,9,"41,101",351,87.5,612,"25,153,812","28,740,132","46,961",
QNA-SYD,2022,10,"46,353",385,86.6,612,"28,368,036","32,760,972","53,531",
QNA-SYD,2022,11,"47,711",416,84.6,612,"29,199,132","34,533,936","56,428",
QNA-SYD,2022,12,"47,063",447,78,612,"28,802,556","36,942,768","60,364",
QNA-SYD,2023,1,"51,219",468,79.2,612,"31,346,028","39,598,848","64,704",
QNA-SYD,2023,2,"41,616",382,80.3,612,"25,468,992","31,716,288","51,824",
QNA-SYD,2023,3,"49,016",431,83.2,612,"29,997,792","36,052,920","58,910",
QNA-SYD,2023,4,"43,612",408,80.6,612,"26,690,544","33,095,124","54,077",
QNA-SYD,2023,5,"40,884",375,80.3,612,"25,021,008","31,153,248","50,904",
QNA-SYD,2023,6,"38,415",403,73.1,612,"23,509,980","32,177,736","52,578",
QNA-SYD,2023,7,"44,043",444,74.2,612,"26,954,316","36,331,380","59,365",
QNA-SYD,2023,8,"43,405",442,72.9,612,"26,563,860","36,461,124","59,577",
QNA-SYD,2023,9,"46,091",394,82.8,612,"28,207,692","34,085,952","55,696",
QNA-SYD,2023,10,"46,990",382,85.7,612,"28,757,880","33,565,140","54,845",
QNA-SYD,2023,11,"42,981",343,87.7,612,"26,304,372","30,003,912","49,026",
QNA-SYD,2023,12,"46,374",380,83.9,612,"28,380,888","33,836,256","55,288",
QNA-SYD,2024,1,"44,633",366,83.4,612,"27,315,396","32,761,584","53,532",
QNA-SYD,2024,2,"41,659",332,86.6,612,"25,495,308","29,440,260","48,105",
QNA-SYD,2024,3,"44,440",360,84.9,612,"27,197,280","32,041,872","52,356",
QNA-SYD,2024,4,"43,236",354,82.9,612,"26,460,432","31,904,784","52,132",
QNA-SYD,2024,5,"37,837",314,83.8,612,"23,156,244","27,618,336","45,128",
QNA-SYD,2024,6,"35,857",301,83.2,612,"21,944,484","26,366,184","43,082",
QNA-SYD,2024,7,"43,501",368,79.7,612,"26,622,612","33,390,720","54,560",
QNA-SYD,2024,8,"42,527",350,82.6,612,"26,026,524","31,518,612","51,501",
QNA-SYD,2024,9,"44,028",341,86.8,612,"26,945,136","31,042,476","50,723",
QNA-SYD,2024,10,"49,176",364,90.7,612,"30,095,712","33,185,088","54,224",
QNA-SYD,2024,11,"47,437",345,91.6,612,"29,031,444","31,708,944","51,812",
QNA-SYD,2024,12,"48,852",355,90,612,"29,897,424","33,202,836","54,253",
QNA-SYD,2025,1,"48,993",354,90.5,612,"29,983,716","33,136,128","54,144",
QNA-SYD,2025,2,"39,169",288,89.6,612,"23,971,428","26,749,908","43,709",
QNA-SYD,2025,3,"34,077",271,83.7,612,"20,855,124","24,919,416","40,718",
QNA-SYD,2025,4,"41,408",312,85.1,612,"25,341,696","29,789,712","48,676",
QNA-SYD,2025,5,"34,406",259,87.8,612,"21,056,472","23,984,280","39,190",
QNA-SYD,2025,6,"32,018",246,84.2,612,"19,595,016","23,268,240","38,020",
QNA-SYD,2025,7,"39,351",294,85.9,612,"24,082,812","28,043,064","45,822",
QNA-SYD,2025,8,"34,249",258,87,612,"20,960,388","24,100,560","39,380",
QNA-SYD,2025,9,"36,996",276,86,612,"22,641,552","26,325,792","43,016",
QNA-SYD,2025,10,"41,595",297,88.2,612,"25,456,140","28,850,904","47,142",
QNA-SYD,2025,11,"40,094",284,89.9,612,"24,537,528","27,286,632","44,586",
QNA-SYD,2025,12,"44,560",352,85.8,612,"27,270,720","31,772,592","51,916",
QNA-SYD,2015,6,"13,100",361,61,320,"4,192,000","6,866,880","21,459",
SYD-TMW,2015,7,"13,147",362,58.9,320,"4,207,040","7,137,280","22,304",
SYD-TMW,2015,8,"13,905",357,63.4,320,"4,449,600","7,013,120","21,916",
SYD-TMW,2015,9,"13,498",356,61.5,320,"4,319,360","7,022,080","21,944",
SYD-TMW,2015,10,"13,816",363,61.7,320,"4,421,120","7,162,240","22,382",
SYD-TMW,2015,11,"14,048",346,65,320,"4,495,360","6,919,040","21,622",
SYD-TMW,2015,12,"13,875",337,65.6,320,"4,440,000","6,768,640","21,152",
SYD-TMW,2016,1,"13,523",341,63.3,320,"4,327,360","6,833,920","21,356",
SYD-TMW,2016,2,"12,749",344,58,320,"4,079,680","7,032,320","21,976",
SYD-TMW,2016,3,"14,780",362,63.7,320,"4,729,600","7,423,680","23,199",
SYD-TMW,2016,4,"13,817",348,63.7,320,"4,421,440","6,941,440","21,692",
SYD-TMW,2016,5,"14,099",363,62.7,320,"4,511,680","7,192,320","22,476",
SYD-TMW,2016,6,"14,531",360,65.1,320,"4,649,920","7,145,280","22,329",
SYD-TMW,2016,7,"14,456",395,59.9,320,"4,625,920","7,722,880","24,134",
SYD-TMW,2016,8,"15,535",432,59.7,320,"4,971,200","8,328,320","26,026",
SYD-TMW,2016,9,"15,678",404,63.3,320,"5,016,960","7,925,760","24,768",
SYD-TMW,2016,10,"16,292",393,66.1,320,"5,213,440","7,882,560","24,633",
SYD-TMW,2016,11,"15,130",374,65.4,320,"4,841,600","7,402,880","23,134",
SYD-TMW,2016,12,"14,488",375,61.3,320,"4,636,160","7,559,680","23,624",
SYD-TMW,2017,1,"13,871",385,55.9,320,"4,438,720","7,943,040","24,822",
SYD-TMW,2017,2,"12,915",346,59.3,320,"4,132,800","6,965,120","21,766",
SYD-TMW,2017,3,"16,359",401,65,320,"5,234,880","8,049,280","25,154",
SYD-TMW,2017,4,"15,245",382,62.9,320,"4,878,400","7,759,360","24,248",
SYD-TMW,2017,5,"15,575",414,59.6,320,"4,984,000","8,364,800","26,140",
SYD-TMW,2017,6,"15,747",404,61.7,320,"5,039,040","8,160,960","25,503",
SYD-TMW,2017,7,"15,064",405,59.7,320,"4,820,480","8,071,360","25,223",
SYD-TMW,2017,8,"16,353",401,65.1,320,"5,232,960","8,044,480","25,139",
SYD-TMW,2017,9,"15,373",357,67.8,320,"4,919,360","7,253,440","22,667",
SYD-TMW,2017,10,"15,452",378,65.4,320,"4,944,640","7,556,480","23,614",
SYD-TMW,2017,11,"14,948",334,72.5,320,"4,783,360","6,600,320","20,626",
SYD-TMW,2017,12,"13,828",331,65.2,320,"4,424,960","6,784,320","21,201",
SYD-TMW,2018,1,"13,994",340,65.5,320,"4,478,080","6,839,040","21,372",
SYD-TMW,2018,2,"12,554",312,63.4,320,"4,017,280","6,333,440","19,792",
SYD-TMW,2018,3,"15,178",333,69.6,320,"4,856,960","6,981,120","21,816",
SYD-TMW,2018,4,"14,608",328,64.2,320,"4,674,560","7,285,440","22,767",
SYD-TMW,2018,5,"14,719",343,62.4,320,"4,710,080","7,543,680","23,574",
SYD-TMW,2018,6,"14,361",328,64.5,320,"4,595,520","7,123,520","22,261",
SYD-TMW,2018,7,"14,547",347,61.2,320,"4,655,040","7,608,960","23,778",
SYD-TMW,2018,8,"16,034",345,68.5,320,"5,130,880","7,485,760","23,393",
SYD-TMW,2018,9,"15,361",321,70,320,"4,915,520","7,021,120","21,941",
SYD-TMW,2018,10,"15,546",353,65.1,320,"4,974,720","7,640,960","23,878",
SYD-TMW,2018,11,"14,735",341,68,320,"4,715,200","6,935,680","21,674",
SYD-TMW,2018,12,"13,470",330,64.2,320,"4,310,400","6,710,080","20,969",
SYD-TMW,2019,1,"13,152",346,57.9,320,"4,208,640","7,270,080","22,719",
SYD-TMW,2019,2,"12,179",320,59.3,320,"3,897,280","6,567,360","20,523",
SYD-TMW,2019,3,"15,013",356,65.1,320,"4,804,160","7,379,840","23,062",
SYD-TMW,2019,4,"14,099",340,64.8,320,"4,511,680","6,964,800","21,765",
SYD-TMW,2019,5,"15,440",365,65.8,320,"4,940,800","7,507,840","23,462",
SYD-TMW,2019,6,"14,047",333,66.1,320,"4,495,040","6,797,120","21,241",
SYD-TMW,2019,7,"14,404",367,60.9,320,"4,609,280","7,569,600","23,655",
SYD-TMW,2019,8,"14,887",346,67.4,320,"4,763,840","7,066,560","22,083",
SYD-TMW,2019,9,"15,271",339,71.1,320,"4,886,720","6,868,480","21,464",
SYD-TMW,2019,10,"15,764",370,67.2,320,"5,044,480","7,503,680","23,449",
SYD-TMW,2019,11,"16,383",386,70.4,320,"5,242,560","7,447,360","23,273",
SYD-TMW,2019,12,"13,651",346,64.4,320,"4,368,320","6,783,360","21,198",
SYD-TMW,2020,1,"13,401",349,62,320,"4,288,320","6,914,560","21,608",
SYD-TMW,2020,2,"13,240",353,61.2,320,"4,236,800","6,919,040","21,622",
SYD-TMW,2020,3,"9,023",315,47.7,320,"2,887,360","6,051,200","18,910",
SYD-TMW,2014,7,"17,020",120,85.7,"1,690","28,763,800","33,576,920","19,868",
SYD-TSV,2014,8,"15,743",116,83.2,"1,690","26,605,670","31,964,660","18,914", 
SYD-TSV,2014,9,"16,274",118,84,"1,690","27,503,060","32,752,200","19,380", 
SYD-TSV,2014,10,"15,846",120,80.5,"1,690","26,779,740","33,286,240","19,696", 
SYD-TSV,2014,11,"13,537",105,79.5,"1,690","22,877,530","28,777,320","17,028", 
SYD-TSV,2014,12,"17,067",128,80.9,"1,690","28,843,230","35,665,760","21,104", 
SYD-TSV,2015,1,"14,541",130,67.5,"1,690","24,574,290","36,431,330","21,557",
SYD-TSV,2015,2,"8,713",88,62.8,"1,690","14,724,970","23,460,580","13,882", 
SYD-TSV,2015,3,"11,088",102,67.4,"1,690","18,738,720","27,810,640","16,456", 
SYD-TSV,2015,4,"14,784",122,73.8,"1,690","24,984,960","33,867,600","20,040", 
SYD-TSV,2015,5,"13,723",111,76.3,"1,690","23,191,870","30,391,270","17,983", 
SYD-TSV,2015,6,"14,675",112,80.1,"1,690","24,800,750","30,977,700","18,330",
SYD-TSV,2015,7,"16,994",121,87.2,"1,690","28,719,860","32,924,580","19,482",
SYD-TSV,2015,8,"14,901",116,86.4,"1,690","25,182,690","29,147,430","17,247",
SYD-TSV,2015,9,"14,338",112,87.4,"1,690","24,231,220","27,727,830","16,407",
SYD-TSV,2015,10,"16,395",126,86,"1,690","27,707,550","32,235,060","19,074",
SYD-TSV,2015,11,"11,438",102,80,"1,690","19,330,220","24,156,860","14,294",
SYD-TSV,2015,12,"15,184",126,79.8,"1,690","25,660,960","32,152,250","19,025",
SYD-TSV,2016,1,"14,169",127,73.1,"1,690","23,945,610","32,765,720","19,388",
SYD-TSV,2016,2,"8,634",92,60.8,"1,690","14,591,460","23,991,240","14,196",
SYD-TSV,2016,3,"11,962",108,70.4,"1,690","20,215,780","28,719,860","16,994",
SYD-TSV,2016,4,"13,028",116,73.9,"1,690","22,017,320","29,803,150","17,635",
SYD-TSV,2016,5,"10,599",94,79.1,"1,690","17,912,310","22,637,550","13,395",
SYD-TSV,2016,6,"11,299",94,83.3,"1,690","19,095,310","22,929,920","13,568",
SYD-TSV,2016,7,"16,841",139,82.8,"1,690","28,461,290","34,359,390","20,331",
SYD-TSV,2016,8,"14,738",133,76.5,"1,690","24,907,220","32,546,020","19,258",
SYD-TSV,2016,9,"14,218",129,74,"1,690","24,028,420","32,461,520","19,208",
SYD-TSV,2016,10,"15,426",133,71.4,"1,690","26,069,940","36,495,550","21,595",
SYD-TSV,2016,11,"11,726",106,70.3,"1,690","19,816,940","28,189,200","16,680",
SYD-TSV,2016,12,"15,742",114,80.9,"1,690","26,603,980","32,889,090","19,461",
SYD-TSV,2017,1,"13,412",108,73.1,"1,690","22,666,280","30,996,290","18,341",
SYD-TSV,2017,2,"8,397",96,65.1,"1,690","14,190,930","21,797,620","12,898",
SYD-TSV,2017,3,"10,603",95,72.7,"1,690","17,919,070","24,653,720","14,588",
SYD-TSV,2017,4,"15,808",118,80.1,"1,690","26,715,520","33,333,560","19,724",
SYD-TSV,2017,5,"10,493",81,75.4,"1,690","17,733,170","23,526,490","13,921",
SYD-TSV,2017,6,"10,706",79,79.2,"1,690","18,093,140","22,833,590","13,511",
SYD-TSV,2017,7,"17,195",124,86,"1,690","29,059,550","33,788,170","19,993",
SYD-TSV,2017,8,"14,335",112,80,"1,690","24,226,150","30,278,040","17,916",
SYD-TSV,2017,9,"15,487",108,81.6,"1,690","26,173,030","32,055,920","18,968",
SYD-TSV,2017,10,"15,620",116,76.4,"1,690","26,397,800","34,543,600","20,440",
SYD-TSV,2017,11,"12,042",90,77.3,"1,690","20,350,980","26,318,370","15,573",
SYD-TSV,2017,12,"16,463",112,83.8,"1,690","27,822,470","33,211,880","19,652",
SYD-TSV,2018,1,"14,022",107,79.7,"1,690","23,697,180","29,718,650","17,585",
SYD-TSV,2018,2,"8,701",74,68.4,"1,690","14,704,690","21,503,560","12,724",
SYD-TSV,2018,3,"10,685",94,72.2,"1,690","18,057,650","25,012,000","14,800",
SYD-TSV,2018,4,"13,069",104,77.5,"1,690","22,086,610","28,500,160","16,864",
SYD-TSV,2018,5,"11,489",94,76.3,"1,690","19,416,410","25,432,810","15,049",
SYD-TSV,2018,6,"11,833",89,79.8,"1,690","19,997,770","25,055,940","14,826",
SYD-TSV,2018,7,"18,441",134,84.1,"1,690","31,165,290","37,060,010","21,929",
SYD-TSV,2018,8,"16,601",114,83.5,"1,690","28,055,690","33,597,200","19,880",
SYD-TSV,2018,9,"16,766",124,82.8,"1,690","28,334,540","34,208,980","20,242",
SYD-TSV,2018,10,"16,505",116,80.8,"1,690","27,893,450","34,516,560","20,424",
SYD-TSV,2018,11,"14,109",96,83.2,"1,690","23,844,210","28,652,260","16,954",
SYD-TSV,2018,12,"16,855",113,85.6,"1,690","28,484,950","33,284,550","19,695",
SYD-TSV,2019,1,"15,146",108,78.4,"1,690","25,596,740","32,664,320","19,328",
SYD-TSV,2019,2,"8,515",74,66.3,"1,690","14,390,350","21,696,220","12,838",
SYD-TSV,2019,3,"11,307",82,78.6,"1,690","19,108,830","24,315,720","14,388",
SYD-TSV,2019,4,"15,246",106,82,"1,690","25,765,740","31,420,480","18,592",
SYD-TSV,2019,5,"12,601",94,74.1,"1,690","21,295,690","28,757,040","17,016",
SYD-TSV,2019,6,"11,982",82,81.8,"1,690","20,249,580","24,761,880","14,652",
SYD-TSV,2019,7,"19,142",124,86.9,"1,690","32,349,980","37,213,800","22,020",
SYD-TSV,2019,8,"16,490",114,82.1,"1,690","27,868,100","33,935,200","20,080",
SYD-TSV,2019,9,"16,365",112,83.2,"1,690","27,656,850","33,259,200","19,680",
SYD-TSV,2019,10,"16,535",108,85.7,"1,690","27,944,150","32,600,100","19,290",
SYD-TSV,2019,11,"13,662",100,80.1,"1,690","23,088,780","28,824,640","17,056",
SYD-TSV,2019,12,"16,486",111,83.6,"1,690","27,861,340","33,313,280","19,712",
SYD-TSV,2020,1,"14,360",104,79.8,"1,690","24,268,400","30,416,620","17,998",
SYD-TSV,2020,2,"8,097",64,74,"1,690","13,683,930","18,485,220","10,938",
SYD-TSV,2020,3,"6,579",58,66.1,"1,690","11,118,510","16,825,640","9,956",
SYD-TSV,2014,7,"15,212",510,61.5,367,"5,582,804","9,082,516","24,748",
SYD-WGA,2014,8,"16,376",508,65.5,367,"6,009,992","9,175,367","25,001", 
SYD-WGA,2014,9,"16,789",500,67.8,367,"6,161,563","9,086,920","24,760", 
SYD-WGA,2014,10,"17,506",507,69.4,367,"6,424,702","9,260,144","25,232", 
SYD-WGA,2014,11,"16,249",482,68.4,367,"5,963,383","8,721,388","23,764", 
SYD-WGA,2014,12,"14,595",434,65.7,367,"5,356,365","8,150,703","22,209", 
SYD-WGA,2015,1,"11,419",334,63.3,367,"4,190,773","6,617,377","18,031",
SYD-WGA,2015,2,"13,335",408,63.5,367,"4,893,945","7,704,064","20,992", 
SYD-WGA,2015,3,"16,086",515,63.1,367,"5,903,562","9,359,234","25,502", 
SYD-WGA,2015,4,"15,128",454,64.4,367,"5,551,976","8,623,399","23,497", 
SYD-WGA,2015,5,"16,190",507,62.4,367,"5,941,730","9,516,310","25,930", 
SYD-WGA,2015,6,"14,876",485,60,367,"5,459,492","9,104,169","24,807",
SYD-WGA,2015,7,"15,275",513,58.7,367,"5,605,925","9,544,569","26,007",
SYD-WGA,2015,8,"16,060",505,62.4,367,"5,894,020","9,443,277","25,731",
SYD-WGA,2015,9,"16,227",500,63.6,367,"5,955,309","9,369,143","25,529",
SYD-WGA,2015,10,"16,923",501,65.9,367,"6,210,741","9,427,496","25,688",
SYD-WGA,2015,11,"16,877",490,67.2,367,"6,193,859","9,215,737","25,111",
SYD-WGA,2015,12,"15,845",426,69.2,367,"5,815,115","8,404,300","22,900",
SYD-WGA,2016,1,"12,589",314,68.4,367,"4,620,163","6,757,938","18,414",
SYD-WGA,2016,2,"15,043",456,62.9,367,"5,520,781","8,773,135","23,905",
SYD-WGA,2016,3,"16,140",496,62.4,367,"5,923,380","9,489,886","25,858",
SYD-WGA,2016,4,"15,893",483,64.1,367,"5,832,731","9,101,600","24,800",
SYD-WGA,2016,5,"16,212",510,62.4,367,"5,949,804","9,535,027","25,981",
SYD-WGA,2016,6,"15,400",472,63,367,"5,651,800","8,966,544","24,432",
SYD-WGA,2016,7,"15,960",498,62.6,367,"5,857,320","9,364,005","25,515",
SYD-WGA,2016,8,"15,993",512,61.2,367,"5,869,431","9,595,215","26,145",
SYD-WGA,2016,9,"16,382",495,64.6,367,"6,012,194","9,309,689","25,367",
SYD-WGA,2016,10,"16,804",484,67.1,367,"6,167,068","9,185,643","25,029",
SYD-WGA,2016,11,"16,777",494,66.1,367,"6,157,159","9,318,130","25,390",
SYD-WGA,2016,12,"15,203",440,65,367,"5,579,501","8,585,598","23,394",
SYD-WGA,2017,1,"12,001",350,59.9,367,"4,404,367","7,348,074","20,022",
SYD-WGA,2017,2,"13,889",441,60.8,367,"5,097,263","8,384,115","22,845",
SYD-WGA,2017,3,"16,722",510,63.9,367,"6,136,974","9,609,528","26,184",
SYD-WGA,2017,4,"15,366",454,64.1,367,"5,639,322","8,791,852","23,956",
SYD-WGA,2017,5,"16,344",514,62,367,"5,998,248","9,671,184","26,352",
SYD-WGA,2017,6,"15,137",466,62.3,367,"5,555,279","8,911,494","24,282",
SYD-WGA,2017,7,"15,389",487,61.3,367,"5,647,763","9,220,141","25,123",
SYD-WGA,2017,8,"15,610",497,61.6,367,"5,728,870","9,302,349","25,347",
SYD-WGA,2017,9,"15,621",468,65.1,367,"5,732,907","8,804,330","23,990",
SYD-WGA,2017,10,"16,729",489,66.9,367,"6,139,543","9,171,697","24,991",
SYD-WGA,2017,11,"16,328",462,68.3,367,"5,992,376","8,771,667","23,901",
SYD-WGA,2017,12,"13,627",364,67.3,367,"5,001,109","7,428,447","20,241",
SYD-WGA,2018,1,"10,989",318,63.2,367,"4,032,963","6,385,433","17,399",
SYD-WGA,2018,2,"12,906",381,64.2,367,"4,736,502","7,374,498","20,094",
SYD-WGA,2018,3,"16,309",458,69,367,"5,985,403","8,677,715","23,645",
SYD-WGA,2018,4,"14,468",398,70.7,367,"5,309,756","7,514,692","20,476",
SYD-WGA,2018,5,"15,904",453,69.5,367,"5,836,768","8,396,593","22,879",
SYD-WGA,2018,6,"15,694",421,73.5,367,"5,759,698","7,838,019","21,357",
SYD-WGA,2018,7,"16,205",454,70.3,367,"5,947,235","8,457,882","23,046",
SYD-WGA,2018,8,"17,137",472,73.2,367,"6,289,279","8,590,369","23,407",
SYD-WGA,2018,9,"16,000",443,72.5,367,"5,872,000","8,096,754","22,062",
SYD-WGA,2018,10,"16,236",474,68.7,367,"5,958,612","8,673,678","23,634",
SYD-WGA,2018,11,"16,058",443,71.8,367,"5,893,286","8,206,120","22,360",
SYD-WGA,2018,12,"13,427",370,68.6,367,"4,927,709","7,185,860","19,580",
SYD-WGA,2019,1,"10,837",280,66.2,367,"3,977,179","6,005,588","16,364",
SYD-WGA,2019,2,"12,637",390,62.8,367,"4,637,779","7,382,939","20,117",
SYD-WGA,2019,3,"15,406",470,65.2,367,"5,654,002","8,677,348","23,644",
SYD-WGA,2019,4,"14,445",425,66.8,367,"5,301,315","7,940,779","21,637",
SYD-WGA,2019,5,"16,217",488,66.8,367,"5,951,639","8,908,191","24,273",
SYD-WGA,2019,6,"15,029",457,67.2,367,"5,515,643","8,211,625","22,375",
SYD-WGA,2019,7,"15,591",493,62.5,367,"5,721,897","9,150,778","24,934",
SYD-WGA,2019,8,"16,546",474,68.7,367,"6,072,382","8,841,764","24,092",
SYD-WGA,2019,9,"16,646",490,67.9,367,"6,109,082","8,998,840","24,520",
SYD-WGA,2019,10,"17,146",503,68.5,367,"6,292,582","9,180,138","25,014",
SYD-WGA,2019,11,"16,171",468,69.2,367,"5,934,757","8,574,588","23,364",
SYD-WGA,2019,12,"14,009",392,69.8,367,"5,141,303","7,362,387","20,061",
SYD-WGA,2020,1,"11,189",290,70.5,367,"4,106,363","5,828,327","15,881",
SYD-WGA,2020,2,"13,634",427,64.5,367,"5,003,678","7,761,316","21,148",
SYD-WGA,2020,3,"9,344",385,49.5,367,"3,429,248","6,925,657","18,871",
SYD-WGA,2021,3,"8,510",268,53.7,367,"3,123,170","5,817,684","15,852",
SYD-WGA,2021,4,"9,773",315,51.3,367,"3,586,691","6,992,818","19,054",
SYD-WGA,2021,5,"10,886",335,54.2,367,"3,995,162","7,368,626","20,078",
SYD-WGA,2021,6,"9,679",307,53.4,367,"3,552,193","6,654,811","18,133",
SYD-WGA,2022,4,"11,318",326,65.6,367,"4,153,706","6,328,548","17,244",
SYD-WGA,2022,5,"12,278",351,66,367,"4,506,026","6,825,833","18,599",
SYD-WGA,2022,6,"12,119",338,66.9,367,"4,447,673","6,648,572","18,116",
SYD-WGA,2022,7,"12,863",415,63.4,367,"4,720,721","7,450,834","20,302",
SYD-WGA,2022,8,"12,971",443,60.7,367,"4,760,357","7,841,322","21,366",
SYD-WGA,2022,9,"12,891",404,66.7,367,"4,730,997","7,095,945","19,335",
SYD-WGA,2022,10,"12,742",382,68.5,367,"4,676,314","6,822,163","18,589",
SYD-WGA,2022,11,"13,626",437,62,367,"5,000,742","8,064,458","21,974",
SYD-WGA,2022,12,"12,036",405,55.1,367,"4,417,212","8,011,610","21,830",
SYD-WGA,2023,1,"9,140",344,47.7,367,"3,354,380","7,037,592","19,176",
SYD-WGA,2023,2,"11,138",412,52.6,367,"4,087,646","7,765,720","21,160",
SYD-WGA,2023,3,"14,263",480,58.4,367,"5,234,521","8,968,012","24,436",
SYD-WGA,2023,4,"11,827",385,57.3,367,"4,340,509","7,581,486","20,658",
SYD-WGA,2023,5,"13,833",394,64.5,367,"5,076,711","7,872,884","21,452",
SYD-WGA,2023,6,"12,930",381,60.6,367,"4,745,310","7,831,046","21,338",
SYD-WGA,2023,7,"12,850",393,58.7,367,"4,715,950","8,036,566","21,898",
SYD-WGA,2023,8,"14,617",405,65.6,367,"5,364,439","8,180,430","22,290",
SYD-WGA,2023,9,"13,877",380,66.5,367,"5,092,859","7,654,152","20,856",
SYD-WGA,2023,10,"14,011",383,66.6,367,"5,142,037","7,717,643","21,029",
SYD-WGA,2023,11,"13,618",377,65.7,367,"4,997,806","7,607,910","20,730",
SYD-WGA,2023,12,"11,858",338,62.9,367,"4,351,886","6,915,748","18,844",
SYD-WGA,2024,1,"9,374",314,51.4,367,"3,440,258","6,698,851","18,253",
SYD-WGA,2024,2,"11,692",335,62.6,367,"4,290,964","6,854,826","18,678",
SYD-WGA,2024,3,"13,974",344,70.8,367,"5,128,458","7,240,543","19,729",
SYD-WGA,2024,4,"13,707",392,63.5,367,"5,030,469","7,927,200","21,600",
SYD-WGA,2024,5,"14,584",417,63.4,367,"5,352,328","8,441,734","23,002",
SYD-WGA,2024,6,"12,982",394,59.3,367,"4,764,394","8,040,236","21,908",
SYD-WGA,2024,7,"13,869",404,61.5,367,"5,089,923","8,273,648","22,544",
SYD-WGA,2024,8,"14,385",406,63.4,367,"5,279,295","8,325,028","22,684",
SYD-WGA,2024,9,"14,015",382,66.5,367,"5,143,505","7,731,956","21,068",
SYD-WGA,2024,10,"15,340",407,66.7,367,"5,629,780","8,440,266","22,998",
SYD-WGA,2024,11,"13,852",379,67.1,367,"5,083,684","7,574,146","20,638",
SYD-WGA,2024,12,"12,135",335,63.3,367,"4,453,545","7,039,794","19,182",
SYD-WGA,2025,1,"10,322",283,59.5,367,"3,788,174","6,364,514","17,342",
SYD-WGA,2025,2,"12,581",341,65.9,367,"4,617,227","7,003,094","19,082",
SYD-WGA,2025,3,"14,513",390,67.4,367,"5,326,271","7,902,244","21,532",
