Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2022,11,202211,Perth,Port Hedland,Perth - Port Hedland,678,752.6422018
2022,11,202211,Perth,Sydney,Perth - Sydney,1210,1343.211009
2022,11,202211,Port Macquarie,Sydney,Port Macquarie - Sydney,308,341.9082569
2022,11,202211,Sydney,Tamworth,Sydney - Tamworth,366,406.293578
2022,11,202211,Sydney,Townsville,Sydney - Townsville,271,300.8348624
2022,11,202211,Sydney,Wagga Wagga,Sydney - Wagga Wagga,368,408.5137615
2022,11,202211,Newcastle,Gold Coast,Newcastle - Gold Coast,401,445.146789
2022,12,202212,Adelaide,Alice Springs,Adelaide - Alice Springs,630,699.3577982
2022,12,202212,Adelaide,Brisbane,Adelaide - Brisbane,958,1063.46789
2022,12,202212,Adelaide,Canberra,Adelaide - Canberra,648,719.3394495
2022,12,202212,Adelaide,Darwin,Adelaide - Darwin,759,842.559633
2022,12,202212,Adelaide,Gold Coast,Adelaide - Gold Coast,864,959.1192661
2022,12,202212,Adelaide,Melbourne,Adelaide - Melbourne,320,355.2293578
2022,12,202212,Adelaide,Perth,Adelaide - Perth,997,1106.761468
2022,12,202212,Adelaide,Port Lincoln,Adelaide - Port Lincoln,398,441.8165138
2022,12,202212,Adelaide,Sydney,Adelaide - Sydney,520,577.2477064
2022,12,202212,Albury,Sydney,Albury - Sydney,410,455.1376147
2022,12,202212,Armidale,Sydney,Armidale - Sydney,410,455.1376147
2022,12,202212,Avalon,Gold Coast,Avalon - Gold Coast,536,595.0091743
2022,12,202212,Avalon,Sydney,Avalon - Sydney,411,456.2477064
2022,12,202212,Ayers Rock,Sydney,Ayers Rock - Sydney,855,949.1284404
2022,12,202212,Ballina,Sydney,Ballina - Sydney,207,229.7889908
2022,12,202212,Brisbane,Cairns,Brisbane - Cairns,528,586.1284404
2022,12,202212,Brisbane,Canberra,Brisbane - Canberra,477.99,530.6127523
2022,12,202212,Brisbane,Darwin,Brisbane - Darwin,723,802.5963303
2022,12,202212,Brisbane,Emerald,Brisbane - Emerald,466,517.3027523
2022,12,202212,Brisbane,Gladstone,Brisbane - Gladstone,369.99,410.722844
2022,12,202212,Brisbane,Hamilton Island,Brisbane - Hamilton Island,732,812.587156
2022,12,202212,Brisbane,Hobart,Brisbane - Hobart,817,906.9449541
2022,12,202212,Brisbane,Mackay,Brisbane - Mackay,318.01,353.0202752
2022,12,202212,Brisbane,Melbourne,Brisbane - Melbourne,358.01,397.423945
2022,12,202212,Brisbane,Mount Isa,Brisbane - Mount Isa,807.99,896.9430275
2022,12,202212,Brisbane,Perth,Brisbane - Perth,1188,1318.788991
2022,12,202212,Brisbane,Proserpine,Brisbane - Proserpine,484,537.2844037
2022,12,202212,Brisbane,Rockhampton,Brisbane - Rockhampton,388,430.7155963
2022,12,202212,Brisbane,Sydney,Brisbane - Sydney,318,353.0091743
2022,12,202212,Brisbane,Townsville,Brisbane - Townsville,396,439.5963303
2022,12,202212,Brisbane,Newcastle,Brisbane - Newcastle,246,273.0825688
2022,12,202212,Broome,Perth,Broome - Perth,706,783.7247706
2022,12,202212,Bundaberg,Brisbane,Bundaberg - Brisbane,451,500.6513761
2022,12,202212,Cairns,Gold Coast,Cairns - Gold Coast,1198,1329.889908
2022,12,202212,Cairns,Melbourne,Cairns - Melbourne,738,819.2477064
2022,12,202212,Cairns,Sydney,Cairns - Sydney,654,726
2022,12,202212,Cairns,Townsville,Cairns - Townsville,358,397.412844
2022,12,202212,Canberra,Melbourne,Canberra - Melbourne,328,364.1100917
2022,12,202212,Canberra,Sydney,Canberra - Sydney,420,466.2385321
2022,12,202212,Coffs Harbour,Sydney,Coffs Harbour - Sydney,396.25,439.8738532
2022,12,202212,Darwin,Melbourne,Darwin - Melbourne,805,893.6238532
2022,12,202212,Darwin,Perth,Darwin - Perth,1148,1274.385321
2022,12,202212,Darwin,Sydney,Darwin - Sydney,695,771.5137615
2022,12,202212,Devonport,Melbourne,Devonport - Melbourne,519,576.1376147
2022,12,202212,Dubbo,Sydney,Dubbo - Sydney,438,486.2201835
2022,12,202212,Gold Coast,Sydney,Gold Coast - Sydney,297,329.6972477
2022,12,202212,Hamilton Island,Sydney,Hamilton Island - Sydney,571,633.8623853
2022,12,202212,Hobart,Melbourne,Hobart - Melbourne,277,307.4954128
2022,12,202212,Hobart,Sydney,Hobart - Sydney,403,447.3669725
2022,12,202212,Kalgoorlie,Perth,Kalgoorlie - Perth,910,1010.183486
2022,12,202212,Karratha,Perth,Karratha - Perth,1113,1235.53211
2022,12,202212,Launceston,Melbourne,Launceston - Melbourne,179,198.706422
2022,12,202212,Launceston,Sydney,Launceston - Sydney,403,447.3669725
2022,12,202212,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,402,446.2568807
2022,12,202212,Sunshine Coast,Sydney,Sunshine Coast - Sydney,268,297.5045872
2022,12,202212,Melbourne,Gold Coast,Melbourne - Gold Coast,398,441.8165138
2022,12,202212,Melbourne,Mildura,Melbourne - Mildura,418,464.0183486
2022,12,202212,Melbourne,Perth,Melbourne - Perth,871,966.8899083
2022,12,202212,Melbourne,Sydney,Melbourne - Sydney,348,386.3119266
2022,12,202212,Melbourne,Townsville,Melbourne - Townsville,613,680.4862385
2022,12,202212,Melbourne,Newcastle,Melbourne - Newcastle,361,400.7431193
2022,12,202212,Paraburdoo,Perth,Paraburdoo - Perth,849,942.4678899
2022,12,202212,Perth,Newman,Perth - Newman,750,832.5688073
2022,12,202212,Perth,Port Hedland,Perth - Port Hedland,803.99,892.5026606
2022,12,202212,Perth,Sydney,Perth - Sydney,1034,1147.834862
2022,12,202212,Port Macquarie,Sydney,Port Macquarie - Sydney,334,370.7706422
2022,12,202212,Sydney,Tamworth,Sydney - Tamworth,356,395.1926606
2022,12,202212,Sydney,Townsville,Sydney - Townsville,528,586.1284404
2022,12,202212,Sydney,Wagga Wagga,Sydney - Wagga Wagga,418,464.0183486
2022,12,202212,Newcastle,Gold Coast,Newcastle - Gold Coast,271,300.8348624
2023,1,202301,Adelaide,Alice Springs,Adelaide - Alice Springs,650,711.7647059
2023,1,202301,Adelaide,Brisbane,Adelaide - Brisbane,397,434.7239819
2023,1,202301,Adelaide,Canberra,Adelaide - Canberra,558,611.0226244
2023,1,202301,Adelaide,Darwin,Adelaide - Darwin,327,358.0723982
2023,1,202301,Adelaide,Gold Coast,Adelaide - Gold Coast,555,607.7375566
2023,1,202301,Adelaide,Melbourne,Adelaide - Melbourne,188,205.8642534
2023,1,202301,Adelaide,Perth,Adelaide - Perth,482,527.800905
2023,1,202301,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348,381.0678733
2023,1,202301,Adelaide,Sydney,Adelaide - Sydney,315,344.9321267
2023,1,202301,Albury,Sydney,Albury - Sydney,384,420.4886878
2023,1,202301,Armidale,Sydney,Armidale - Sydney,358.01,392.0290498
2023,1,202301,Avalon,Gold Coast,Avalon - Gold Coast,227,248.5701357
2023,1,202301,Avalon,Sydney,Avalon - Sydney,140,153.3031674
2023,1,202301,Ayers Rock,Sydney,Ayers Rock - Sydney,530,580.361991
2023,1,202301,Ballina,Sydney,Ballina - Sydney,101,110.5972851
2023,1,202301,Brisbane,Cairns,Brisbane - Cairns,196,214.6244344
2023,1,202301,Brisbane,Canberra,Brisbane - Canberra,350,383.2579186
2023,1,202301,Brisbane,Darwin,Brisbane - Darwin,396,433.6289593
2023,1,202301,Brisbane,Emerald,Brisbane - Emerald,512,560.6515837
2023,1,202301,Brisbane,Gladstone,Brisbane - Gladstone,413.99,453.3284163
2023,1,202301,Brisbane,Hamilton Island,Brisbane - Hamilton Island,464,508.0904977
2023,1,202301,Brisbane,Hobart,Brisbane - Hobart,425,465.3846154
2023,1,202301,Brisbane,Mackay,Brisbane - Mackay,230,251.8552036
2023,1,202301,Brisbane,Melbourne,Brisbane - Melbourne,288,315.3665158
2023,1,202301,Brisbane,Mount Isa,Brisbane - Mount Isa,748,819.0769231
2023,1,202301,Brisbane,Perth,Brisbane - Perth,728,797.1764706
2023,1,202301,Brisbane,Proserpine,Brisbane - Proserpine,200,219.0045249
2023,1,202301,Brisbane,Rockhampton,Brisbane - Rockhampton,368,402.9683258
2023,1,202301,Brisbane,Sydney,Brisbane - Sydney,180,197.1040724
2023,1,202301,Brisbane,Townsville,Brisbane - Townsville,232,254.0452489
2023,1,202301,Brisbane,Newcastle,Brisbane - Newcastle,161,176.2986425
2023,1,202301,Broome,Perth,Broome - Perth,470.01,514.6715837
2023,1,202301,Bundaberg,Brisbane,Bundaberg - Brisbane,403,441.2941176
2023,1,202301,Cairns,Gold Coast,Cairns - Gold Coast,294,321.9366516
2023,1,202301,Cairns,Melbourne,Cairns - Melbourne,500,547.5113122
2023,1,202301,Cairns,Sydney,Cairns - Sydney,429,469.7647059
2023,1,202301,Cairns,Townsville,Cairns - Townsville,338.01,370.1285973
2023,1,202301,Canberra,Melbourne,Canberra - Melbourne,255,279.2307692
2023,1,202301,Canberra,Sydney,Canberra - Sydney,465,509.1855204
2023,1,202301,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338.01,370.1285973
2023,1,202301,Darwin,Melbourne,Darwin - Melbourne,477,522.3257919
2023,1,202301,Darwin,Perth,Darwin - Perth,558.01,611.0335747
2023,1,202301,Darwin,Sydney,Darwin - Sydney,474,519.040724
2023,1,202301,Devonport,Melbourne,Devonport - Melbourne,422,462.0995475
2023,1,202301,Dubbo,Sydney,Dubbo - Sydney,398,435.8190045
2023,1,202301,Gold Coast,Sydney,Gold Coast - Sydney,169,185.0588235
2023,1,202301,Hamilton Island,Sydney,Hamilton Island - Sydney,501,548.6063348
2023,1,202301,Hobart,Melbourne,Hobart - Melbourne,277,303.321267
2023,1,202301,Hobart,Sydney,Hobart - Sydney,256,280.3257919
2023,1,202301,Kalgoorlie,Perth,Kalgoorlie - Perth,666,729.2850679
2023,1,202301,Karratha,Perth,Karratha - Perth,870,952.6696833
2023,1,202301,Launceston,Melbourne,Launceston - Melbourne,179,196.0090498
2023,1,202301,Launceston,Sydney,Launceston - Sydney,380,416.1085973
2023,1,202301,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,364,398.5882353
2023,1,202301,Sunshine Coast,Sydney,Sunshine Coast - Sydney,174,190.5339367
2023,1,202301,Melbourne,Gold Coast,Melbourne - Gold Coast,208,227.7647059
2023,1,202301,Melbourne,Mildura,Melbourne - Mildura,358,392.0180995
2023,1,202301,Melbourne,Perth,Melbourne - Perth,585,640.5882353
2023,1,202301,Melbourne,Sydney,Melbourne - Sydney,172,188.3438914
2023,1,202301,Melbourne,Townsville,Melbourne - Townsville,270,295.6561086
2023,1,202301,Melbourne,Newcastle,Melbourne - Newcastle,260,284.7058824
2023,1,202301,Paraburdoo,Perth,Paraburdoo - Perth,820,897.918552
2023,1,202301,Perth,Newman,Perth - Newman,750,821.2669683
2023,1,202301,Perth,Port Hedland,Perth - Port Hedland,878,961.4298643
2023,1,202301,Perth,Sydney,Perth - Sydney,898.01,983.341267
2023,1,202301,Port Macquarie,Sydney,Port Macquarie - Sydney,308,337.2669683
2023,1,202301,Sydney,Tamworth,Sydney - Tamworth,350,383.2579186
2023,1,202301,Sydney,Townsville,Sydney - Townsville,280,306.6063348
2023,1,202301,Sydney,Wagga Wagga,Sydney - Wagga Wagga,388,424.8687783
2023,1,202301,Newcastle,Gold Coast,Newcastle - Gold Coast,163,178.4886878
2023,2,202302,Adelaide,Alice Springs,Adelaide - Alice Springs,630,689.8642534
2023,2,202302,Adelaide,Brisbane,Adelaide - Brisbane,455,498.2352941
2023,2,202302,Adelaide,Canberra,Adelaide - Canberra,608.01,665.7847059
2023,2,202302,Adelaide,Darwin,Adelaide - Darwin,450,492.760181
2023,2,202302,Adelaide,Gold Coast,Adelaide - Gold Coast,477,522.3257919
2023,2,202302,Adelaide,Melbourne,Adelaide - Melbourne,297.99,326.3057919
2023,2,202302,Adelaide,Perth,Adelaide - Perth,647,708.479638
2023,2,202302,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348,381.0678733
2023,2,202302,Adelaide,Sydney,Adelaide - Sydney,398,435.8190045
2023,2,202302,Albury,Sydney,Albury - Sydney,384,420.4886878
2023,2,202302,Armidale,Sydney,Armidale - Sydney,358.01,392.0290498
2023,2,202302,Avalon,Gold Coast,Avalon - Gold Coast,235,257.3303167
2023,2,202302,Avalon,Sydney,Avalon - Sydney,135,147.8280543
2023,2,202302,Ayers Rock,Sydney,Ayers Rock - Sydney,652,713.9547511
2023,2,202302,Ballina,Sydney,Ballina - Sydney,116,127.0226244
2023,2,202302,Brisbane,Cairns,Brisbane - Cairns,208,227.7647059
2023,2,202302,Brisbane,Canberra,Brisbane - Canberra,448,490.5701357
2023,2,202302,Brisbane,Darwin,Brisbane - Darwin,404,442.3891403
2023,2,202302,Brisbane,Emerald,Brisbane - Emerald,512,560.6515837
2023,2,202302,Brisbane,Gladstone,Brisbane - Gladstone,333.99,365.7266063
2023,2,202302,Brisbane,Hamilton Island,Brisbane - Hamilton Island,452,494.9502262
2023,2,202302,Brisbane,Hobart,Brisbane - Hobart,450,492.760181
2023,2,202302,Brisbane,Mackay,Brisbane - Mackay,183,200.3891403
2023,2,202302,Brisbane,Melbourne,Brisbane - Melbourne,232,254.0452489
2023,2,202302,Brisbane,Mount Isa,Brisbane - Mount Isa,748,819.0769231
2023,2,202302,Brisbane,Perth,Brisbane - Perth,558,611.0226244
2023,2,202302,Brisbane,Proserpine,Brisbane - Proserpine,233,255.1402715
2023,2,202302,Brisbane,Rockhampton,Brisbane - Rockhampton,428,468.6696833
2023,2,202302,Brisbane,Sydney,Brisbane - Sydney,168,183.9638009
2023,2,202302,Brisbane,Townsville,Brisbane - Townsville,279,305.5113122
2023,2,202302,Brisbane,Newcastle,Brisbane - Newcastle,192,210.2443439
2023,2,202302,Broome,Perth,Broome - Perth,430.01,470.8706787
2023,2,202302,Bundaberg,Brisbane,Bundaberg - Brisbane,403,441.2941176
2023,2,202302,Cairns,Gold Coast,Cairns - Gold Coast,372,407.3484163
2023,2,202302,Cairns,Melbourne,Cairns - Melbourne,481,526.7058824
2023,2,202302,Cairns,Sydney,Cairns - Sydney,419,458.8144796
2023,2,202302,Cairns,Townsville,Cairns - Townsville,338.01,370.1285973
2023,2,202302,Canberra,Melbourne,Canberra - Melbourne,285,312.081448
2023,2,202302,Canberra,Sydney,Canberra - Sydney,465,509.1855204
2023,2,202302,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338.01,370.1285973
2023,2,202302,Darwin,Melbourne,Darwin - Melbourne,506,554.081448
2023,2,202302,Darwin,Perth,Darwin - Perth,660,722.7149321
2023,2,202302,Darwin,Sydney,Darwin - Sydney,510,558.4615385
2023,2,202302,Devonport,Melbourne,Devonport - Melbourne,409,447.8642534
2023,2,202302,Dubbo,Sydney,Dubbo - Sydney,398,435.8190045
2023,2,202302,Gold Coast,Sydney,Gold Coast - Sydney,169,185.0588235
2023,2,202302,Hamilton Island,Sydney,Hamilton Island - Sydney,460,503.7104072
2023,2,202302,Hobart,Melbourne,Hobart - Melbourne,241,263.9004525
2023,2,202302,Hobart,Sydney,Hobart - Sydney,254,278.1357466
2023,2,202302,Kalgoorlie,Perth,Kalgoorlie - Perth,554,606.6425339
2023,2,202302,Karratha,Perth,Karratha - Perth,797,872.7330317
2023,2,202302,Launceston,Melbourne,Launceston - Melbourne,205,224.479638
2023,2,202302,Launceston,Sydney,Launceston - Sydney,424,464.2895928
2023,2,202302,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318.01,348.2281448
2023,2,202302,Sunshine Coast,Sydney,Sunshine Coast - Sydney,154,168.6334842
2023,2,202302,Melbourne,Gold Coast,Melbourne - Gold Coast,186,203.6742081
2023,2,202302,Melbourne,Mildura,Melbourne - Mildura,358,392.0180995
2023,2,202302,Melbourne,Perth,Melbourne - Perth,668,731.4751131
2023,2,202302,Melbourne,Sydney,Melbourne - Sydney,183,200.3891403
2023,2,202302,Melbourne,Townsville,Melbourne - Townsville,238,260.6153846
2023,2,202302,Melbourne,Newcastle,Melbourne - Newcastle,228,249.6651584
2023,2,202302,Paraburdoo,Perth,Paraburdoo - Perth,820,897.918552
2023,2,202302,Perth,Newman,Perth - Newman,810,886.9683258
2023,2,202302,Perth,Port Hedland,Perth - Port Hedland,610.01,667.9747511
2023,2,202302,Perth,Sydney,Perth - Sydney,748,819.0769231
2023,2,202302,Port Macquarie,Sydney,Port Macquarie - Sydney,308,337.2669683
2023,2,202302,Sydney,Tamworth,Sydney - Tamworth,355,388.7330317
2023,2,202302,Sydney,Townsville,Sydney - Townsville,245,268.280543
2023,2,202302,Sydney,Wagga Wagga,Sydney - Wagga Wagga,388,424.8687783
2023,2,202302,Newcastle,Gold Coast,Newcastle - Gold Coast,230,251.8552036
2023,3,202303,Adelaide,Alice Springs,Adelaide - Alice Springs,668,731.4751131
2023,3,202303,Adelaide,Brisbane,Adelaide - Brisbane,482,527.800905
2023,3,202303,Adelaide,Canberra,Adelaide - Canberra,508,556.2714932
2023,3,202303,Adelaide,Darwin,Adelaide - Darwin,340,372.3076923
2023,3,202303,Adelaide,Gold Coast,Adelaide - Gold Coast,408,446.7692308
2023,3,202303,Adelaide,Melbourne,Adelaide - Melbourne,329,360.2624434
2023,3,202303,Adelaide,Perth,Adelaide - Perth,888,972.3800905
2023,3,202303,Adelaide,Port Lincoln,Adelaide - Port Lincoln,387,423.7737557
2023,3,202303,Adelaide,Sydney,Adelaide - Sydney,332,363.5475113
2023,3,202303,Albury,Sydney,Albury - Sydney,384,420.4886878
2023,3,202303,Armidale,Sydney,Armidale - Sydney,358.01,392.0290498
2023,3,202303,Avalon,Gold Coast,Avalon - Gold Coast,331,362.4524887
2023,3,202303,Avalon,Sydney,Avalon - Sydney,135,147.8280543
2023,3,202303,Ayers Rock,Sydney,Ayers Rock - Sydney,595,651.5384615
2023,3,202303,Ballina,Sydney,Ballina - Sydney,133,145.638009
2023,3,202303,Brisbane,Cairns,Brisbane - Cairns,370,405.158371
2023,3,202303,Brisbane,Canberra,Brisbane - Canberra,458,501.520362
2023,3,202303,Brisbane,Darwin,Brisbane - Darwin,496,543.1312217
2023,3,202303,Brisbane,Emerald,Brisbane - Emerald,465,509.1855204
2023,3,202303,Brisbane,Gladstone,Brisbane - Gladstone,393.99,431.4279638
2023,3,202303,Brisbane,Hamilton Island,Brisbane - Hamilton Island,584,639.4932127
2023,3,202303,Brisbane,Hobart,Brisbane - Hobart,521,570.5067873
2023,3,202303,Brisbane,Mackay,Brisbane - Mackay,204,223.3846154
2023,3,202303,Brisbane,Melbourne,Brisbane - Melbourne,399,436.9140271
2023,3,202303,Brisbane,Mount Isa,Brisbane - Mount Isa,838,917.6289593
2023,3,202303,Brisbane,Perth,Brisbane - Perth,938.01,1027.142172
2023,3,202303,Brisbane,Proserpine,Brisbane - Proserpine,285,312.081448
2023,3,202303,Brisbane,Rockhampton,Brisbane - Rockhampton,358,392.0180995
2023,3,202303,Brisbane,Sydney,Brisbane - Sydney,168,183.9638009
2023,3,202303,Brisbane,Townsville,Brisbane - Townsville,313,342.7420814
2023,3,202303,Brisbane,Newcastle,Brisbane - Newcastle,150,164.2533937
2023,3,202303,Broome,Perth,Broome - Perth,470.01,514.6715837
2023,3,202303,Bundaberg,Brisbane,Bundaberg - Brisbane,403,441.2941176
2023,3,202303,Cairns,Gold Coast,Cairns - Gold Coast,448,490.5701357
2023,3,202303,Cairns,Melbourne,Cairns - Melbourne,395,432.5339367
2023,3,202303,Cairns,Sydney,Cairns - Sydney,326,356.9773756
2023,3,202303,Cairns,Townsville,Cairns - Townsville,338.01,370.1285973
2023,3,202303,Canberra,Melbourne,Canberra - Melbourne,216,236.5248869
2023,3,202303,Canberra,Sydney,Canberra - Sydney,465,509.1855204
2023,3,202303,Coffs Harbour,Sydney,Coffs Harbour - Sydney,338.01,370.1285973
2023,3,202303,Darwin,Melbourne,Darwin - Melbourne,614,672.3438914
2023,3,202303,Darwin,Perth,Darwin - Perth,774.01,847.5584615
2023,3,202303,Darwin,Sydney,Darwin - Sydney,449,491.6651584
2023,3,202303,Devonport,Melbourne,Devonport - Melbourne,409,447.8642534
2023,3,202303,Dubbo,Sydney,Dubbo - Sydney,398,435.8190045
2023,3,202303,Gold Coast,Sydney,Gold Coast - Sydney,147,160.9683258
2023,3,202303,Hamilton Island,Sydney,Hamilton Island - Sydney,328,359.1674208
2023,3,202303,Hobart,Melbourne,Hobart - Melbourne,277,303.321267
2023,3,202303,Hobart,Sydney,Hobart - Sydney,204,223.3846154
2023,3,202303,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,611.0335747
2023,3,202303,Karratha,Perth,Karratha - Perth,922,1009.61086
2023,3,202303,Launceston,Melbourne,Launceston - Melbourne,204,223.3846154
2023,3,202303,Launceston,Sydney,Launceston - Sydney,229,250.760181
2023,3,202303,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,318.01,348.2281448
2023,3,202303,Sunshine Coast,Sydney,Sunshine Coast - Sydney,184,201.4841629
2023,3,202303,Melbourne,Gold Coast,Melbourne - Gold Coast,208,227.7647059
2023,3,202303,Melbourne,Mildura,Melbourne - Mildura,358,392.0180995
2023,3,202303,Melbourne,Perth,Melbourne - Perth,602,659.2036199
2023,3,202303,Melbourne,Sydney,Melbourne - Sydney,193,211.3393665
2023,3,202303,Melbourne,Townsville,Melbourne - Townsville,276,302.2262443
2023,3,202303,Melbourne,Newcastle,Melbourne - Newcastle,198,216.8144796
2023,3,202303,Paraburdoo,Perth,Paraburdoo - Perth,820,897.918552
2023,3,202303,Perth,Newman,Perth - Newman,750,821.2669683
2023,3,202303,Perth,Port Hedland,Perth - Port Hedland,690.01,755.5765611
2023,3,202303,Perth,Sydney,Perth - Sydney,648,709.5746606
2023,3,202303,Port Macquarie,Sydney,Port Macquarie - Sydney,308,337.2669683
2023,3,202303,Sydney,Tamworth,Sydney - Tamworth,355,388.7330317
2023,3,202303,Sydney,Townsville,Sydney - Townsville,277,303.321267
2023,3,202303,Sydney,Wagga Wagga,Sydney - Wagga Wagga,388,424.8687783
2023,3,202303,Newcastle,Gold Coast,Newcastle - Gold Coast,163,178.4886878
2023,4,202304,Adelaide,Alice Springs,Adelaide - Alice Springs,604,655.9521316
2023,4,202304,Adelaide,Brisbane,Adelaide - Brisbane,338,367.0725505
2023,4,202304,Adelaide,Canberra,Adelaide - Canberra,379.21,411.8271653
2023,4,202304,Adelaide,Darwin,Adelaide - Darwin,319,346.4382947
